Authors,Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
"Pacheco V.M., Sousa R.V.D., Rodrigues A.V.D.S., Sardinha E.J.D.S., Martello L.S.","Thermal imaging combined with predictive machine learning based model for the development of thermal stress level classifiers",2020,"Livestock Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090582078&doi=10.1016%2fj.livsci.2020.104244&partnerID=40&md5=2b95ef36232797328bf93da198cdd949","Thermal stress in dairy cows has been studied to improve production efficiency and animal welfare. Several authors have verified the potential of infrared thermography (IRT) as noninvasive tool for monitoring the surface temperature of animals. In this study, machine learning-based models for the individual assessment of thermal stress levels in dairy cows (Holstein) were established and evaluated considering both weather and animal factors. An experiment was performed with 26 lactating cows, which were monitored during summer and winter (40 nonconsecutive days in total; three times a day) to acquire the weather and physiological data including the rectal temperature (RT), respiration rate (RR), and body surface temperature (BST), measured by IRT in different body area. The data were analyzed with the Pearson correlation coefficient to determine the ideal body part (front, ocular area, rib, and flank regions) for computational modeling. In addition, a data analysis with linear regression was performed to enhance the parameters choices. The models based on artificial neural networks (ANNs) were developed based on the defined weather and physiological variables. The ANN-based models for predicting the RR (ANN-RR) and RT (ANN-RT) were established with Perceptron, feedforward, and multi-layered architectures. The model responses were used as classifiers for the thermal stress levels (comfort, alert, danger, and emergency). The classification efficiency was assessed with metrics extracted from the confusion matrices (accuracy) and compared with the results of traditional classification methods for thermal stress levels: the Temperature–Humidity Index (THI) and Black Globe-Humidity Index (BGHI). The ANN models provided better predictions of the RR and RT with coefficient of determination (R2) of 0.74 (ANN-RR) and 0.71 (ANN-RT) than the linear regression models. With regard to thermal stress levels, the ANN-based models demonstrated a good predictive ability compared with the BGHI and THI classifications. The best thermal stress accuracy predictions with ANN-RR and ANN-RT were 83% and 84%, respectively; the best accuracies of the BGHI- and THI-based classifiers were 68% and 55%, respectively. In addition, the ANN-based classifier enables an individual assessment of the thermal stress levels of animals. © 2020 Elsevier B.V.","Animal welfare; Data mining; Noninvasive measurement; Precision livestock farming; Thermal radiation","agricultural worker; animal experiment; animal model; animal welfare; article; artificial neural network; body regions; breathing rate; classifier; comfort; computer model; controlled study; correlation coefficient; dairy cattle; data analysis; data mining; human; humidity; linear regression analysis; non invasive measurement; nonhuman; perceptron; prediction; rectal temperature; rib; skin temperature; summer; temperature stress; thermography; weather; winter"
"Fernandes A.F.A., Dórea J.R.R., Rosa G.J.D.M.","Image Analysis and Computer Vision Applications in Animal Sciences: An Overview",2020,"Frontiers in Veterinary Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095716755&doi=10.3389%2ffvets.2020.551269&partnerID=40&md5=cd1238cfe461333b88fc0caffa74e280","Computer Vision, Digital Image Processing, and Digital Image Analysis can be viewed as an amalgam of terms that very often are used to describe similar processes. Most of this confusion arises because these are interconnected fields that emerged with the development of digital image acquisition. Thus, there is a need to understand the connection between these fields, how a digital image is formed, and the differences regarding the many sensors available, each best suited for different applications. From the advent of the charge-coupled devices demarking the birth of digital imaging, the field has advanced quite fast. Sensors have evolved from grayscale to color with increasingly higher resolution and better performance. Also, many other sensors have appeared, such as infrared cameras, stereo imaging, time of flight sensors, satellite, and hyperspectral imaging. There are also images generated by other signals, such as sound (ultrasound scanners and sonars) and radiation (standard x-ray and computed tomography), which are widely used to produce medical images. In animal and veterinary sciences, these sensors have been used in many applications, mostly under experimental conditions and with just some applications yet developed on commercial farms. Such applications can range from the assessment of beef cuts composition to live animal identification, tracking, behavior monitoring, and measurement of phenotypes of interest, such as body weight, condition score, and gait. Computer vision systems (CVS) have the potential to be used in precision livestock farming and high-throughput phenotyping applications. We believe that the constant measurement of traits through CVS can reduce management costs and optimize decision-making in livestock operations, in addition to opening new possibilities in selective breeding. Applications of CSV are currently a growing research area and there are already commercial products available. However, there are still challenges that demand research for the successful development of autonomous solutions capable of delivering critical information. This review intends to present significant developments that have been made in CVS applications in animal and veterinary sciences and to highlight areas in which further research is still needed before full deployment of CVS in breeding programs and commercial farms. © Copyright © 2020 Fernandes, Dórea and Rosa.","automation; computer vision; high-throughput phenotyping; imaging; livestock; phenotyping; precision livestock; sensors","automation; body composition; carcass; comparative study; computer vision; image analysis; image display; image processing; infrared radiation; livestock; meat; nonhuman; phenotype; prediction; Review; thermography; three-dimensional imaging"
"Carillo F., Abeni F.","An estimate of the effects from precision livestock farming on a productivity index at farm level. Some evidences from a dairy farms’ sample of lombardy",2020,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091864083&doi=10.3390%2fani10101781&partnerID=40&md5=5f6289e349ae40751848cd7a30b32e06","This paper aimed at verifying if and to what extent the use of information technologies for dairy farming positively affects productivity of farmed herd. To do this we estimated the effects of precision farming on a productivity index at herd level, utilizing individual farms data of about 500 livestock farms. Farms are specialized in bovine milk production and are localized in Lombardy, that is one of the most important areas of Italian dairy farming. Using a two-stage treatment regression model, to solve the selection bias due to both observed and un-observed individual heterogeneity in the technology adoption, the study found a positive relationship between adopter status and the proxy of herd productivity. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Livestock productivity; Precision livestock farming; Treatment effect model","adoption; agricultural land; article; cow milk; dairying; human; information technology; livestock; milk production; nonhuman; precision agriculture; productivity; selection bias"
"Achour B., Belkadi M., Filali I., Laghrouche M., Lahdir M.","Image analysis for individual identification and feeding behaviour monitoring of dairy cows based on Convolutional Neural Networks (CNN)",2020,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089190213&doi=10.1016%2fj.biosystemseng.2020.07.019&partnerID=40&md5=e6d6aa8a5c4691a42f4119db76bab60d","In precision livestock farming, individual identification and analysis of feeding behaviour have a great impact on optimising the productivity and improving health monitoring. The sensors usually used to measure several parameters from an individual dairy cow (RFID, Accelerometer, etc.) are invasive, uncomfortable and stressful for animals. To overcome these limits, we have developed a non-invasive system based entirely on image analysis. The top of the dairy cow's head image, captured in a dairy cow farm, was used as a Region of Interest (ROI) and different classifiers based on Convolutional Neural Network (CNN) model are used to monitor the feeding behaviour and perform individual identification of seventeen Holstein dairy cows. We use one CNN to detect the dairy cow presence in the feeder zone. A second CNN is used to determine the dairy cow position in front of the feeder, standing or feeding. A third CNN is used to check the availability of food in the feeder and if so recognise the food category. The last CNN is devoted to individual identification of the dairy cow. Furthermore, we also explore the contribution of a CNN coupled to Support Vector Machine (SVM) and the combination of multiple CNNs in the individual identification process. For the evaluation step, we have used a dataset composed of 7265 images of 17 Holstein dairy cows during feeding periods on a commercial farm. Results show that our method yields high scores in each step of our algorithm. © 2020 IAgrE","Convolutional neural network; Dairy cow; Dairy cow identification; Deep learning; Feeding behaviour; Precision livestock","Agriculture; Convolution; Feeding; Image analysis; Image segmentation; Support vector machines; Behaviour monitoring; Commercial farms; Dairy cow; Feeding period; Health monitoring; Individual identification; Precision livestock farming; Region of interest; Convolutional neural networks"
"Buller H., Blokhuis H., Lokhorst K., Silberberg M., Veissier I.","Animal welfare management in a digital world",2020,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091829617&doi=10.3390%2fani10101779&partnerID=40&md5=f7b11cd4b9637c85737d9f8971efcc1f","Although there now exists a wide range of policies, instruments and regulations, in Europe and increasingly beyond, to improve and safeguard the welfare of farmed animals, there remain persistent and significant welfare issues in virtually all types of animal production systems ranging from high prevalence of lameness to limited possibilities to express natural behaviours. Protocols and indicators, such as those provided by Welfare Quality, mean that animal welfare can nowadays be regularly measured and surveyed at the farm level. However, the digital revolution in agriculture opens possibilities to quantify animal welfare using multiple sensors and data analytics. This allows daily monitoring of animal welfare at the group and individual animal level, for example, by measuring changes in behaviour patterns or physiological parameters. The present paper explores the potential for developing innovations in digital technologies to improve the management of animal welfare at the farm, during transport or at slaughter. We conclude that the innovations in Precision Livestock Farming (PLF) offer significant opportunities for a more holistic, evidence-based approach to the monitoring and surveillance of farmed animal welfare. To date, the emphasis in much PLF technologies has been on animal health and productivity. This paper argues that this emphasis should not come to define welfare. What is now needed is a coming together of industry, scientists, food chain actors, policy-makers and NGOs to develop and use the promise of PLF for the creative and effective improvement of farmed animal welfare. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Animal welfare; Precision livestock farming; Welfare assurance; Welfare management; Welfare monitoring","agricultural worker; animal health; food chain; livestock; nonhuman; productivity; review"
"Galli J.R., Milone D.H., Cangiano C.A., Martínez C.E., Laca E.A., Chelotti J.O., Rufiner H.L.","Discriminative power of acoustic features for jaw movement classification in cattle and sheep",2020,"Bioacoustics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068560820&doi=10.1080%2f09524622.2019.1633959&partnerID=40&md5=9f358410908a5d1d5e90fb07257e316f","Measuring foraging behaviour and pasture intake of ruminants is useful but difficult. Acoustic monitoring is one of the most promising methods for this task. In this work, we test its potential to classify jaw movements (JM) according to type (bite, chew, chew-bite), activity (grazing or rumination), and forage species being consumed. Experiments with cows and sheep grazing and ruminating several forages were conducted. First, each JM was manually identified, classified and described by two sets of sound features: i) one containing energy bands of the spectrum ((Formula presented.)), and ii) one containing four complementary (or global) variables ((Formula presented.)). Two models were evaluated, one with (Formula presented.) alone and the other one combining (Formula presented.) and (Formula presented.). Jaw movements were correctly classified by type with 73.0% and 78.5% average accuracy. Accuracy was better for cows than sheep (85 vs 66%). Simultaneous identification of the type of JM and plant species was about 78%. Classification accuracy of activity based on chews averaged 68.5% and 77.0% for rumination and grazing. Models including global variables performed better than using only the spectrum. Acoustic monitoring is a very promising method for further development, particularly to study diet selection. © 2019 Informa UK Limited, trading as Taylor & Francis Group.","Acoustic variables; grazing behaviour; jaw movements; precision livestock farming",
"Neethirajan S.","Transforming the adaptation physiology of farm animals through sensors",2020,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089831990&doi=10.3390%2fani10091512&partnerID=40&md5=be23a4c467e83fc12d7838ce270eaf7c","Despite recent scientific advancements, there is a gap in the use of technology to measure signals, behaviors, and processes of adaptation physiology of farm animals. Sensors present exciting opportunities for sustained, real-time, non-intrusive measurement of farm animal behavioral, mental, and physiological parameters with the integration of nanotechnology and instrumentation. This paper critically reviews the sensing technology and sensor data-based models used to explore biological systems such as animal behavior, energy metabolism, epidemiology, immunity, health, and animal reproduction. The use of sensor technology to assess physiological parameters can provide tremendous benefits and tools to overcome and minimize production losses while making positive contributions to animal welfare. Of course, sensor technology is not free from challenges; these devices are at times highly sensitive and prone to damage from dirt, dust, sunlight, color, fur, feathers, and environmental forces. Rural farmers unfamiliar with the technologies must be convinced and taught to use sensor-based technologies in farming and livestock management. While there is no doubt that demand will grow for non-invasive sensor-based technologies that require minimum contact with animals and can provide remote access to data, their true success lies in the acceptance of these technologies by the livestock industry. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Adaptation physiology; Animal biometrics; Animal cognition; Precision livestock farming; Sensors; Wearable animal sensors",
"McSweeney D., O'Brien B., Coughlan N.E., Férard A., Ivanov S., Halton P., Umstatter C.","Virtual fencing without visual cues: Design, difficulties of implementation, and associated dairy cow behaviour",2020,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088632070&doi=10.1016%2fj.compag.2020.105613&partnerID=40&md5=74b8aaadbb54a236635207221d1011d5","Intensive pasture-based farming systems rely on precise and frequent allocations of grass to animals. Virtual fence (VF) systems have been successfully used to contain animals within predefined boundaries. Accordingly, utilisation of a VF system to enhance automated allocation of correct forage areas to animals would represent a major advancement for grazing management strategies. Traditional VF systems rely on a perimeter cable to establish the boundary line, and this then needs to be deployed and physically moved to alter the parameters of the boundary. In our study, wearable GPS technology was used to implement a VF system without the need for such cabling. To accomplish this, we designed and developed a VF system comprised of a wearable collar with associated on-farm communication infrastructure. Moreover, we attempted to train dairy cows to associate an audio warning stimulus with boundary encroachment. Overall, the operating capacity of the cow-collar and the communications network were found to be robust. However, although dairy cows rapidly associated visual cues with VF boundary lines, and quickly developed a cue-consequence association between the audio warning and corrective stimulus, the number of boundary challenges made by cows increased upon removal of all visual cues. In addition, we observed a reduction in time spent grazing and ruminating during the training period, which suggested cows had become stressed within the designated inclusion zone. Nevertheless, our results are preliminary and further experimental work is required to truly assess best implementation protocols for virtual fencing without visual cues. © 2020 Elsevier B.V.","Animal training; Cue-consequence; Farming; Grazing-allocation; Precision Livestock; Virtual fence system; Wearable technology","Animals; Boundary lines; Communication infrastructure; Communications networks; Farming system; GPS technologies; Grazing management; Operating capacity; Visual cues; Wearable technology; communication; GPS; grazing management; visual cue; Animalia"
"Qiao Y., Su D., Kong H., Sukkarieh S., Lomax S., Clark C.","BiLSTM-based Individual Cattle Identification for Automated Precision Livestock Farming",2020,"IEEE International Conference on Automation Science and Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094108275&doi=10.1109%2fCASE48305.2020.9217026&partnerID=40&md5=3145e157a4ea41ebea60f48e9367f0f5","Individual cattle identification plays an important role for automation in precision livestock management. Existing methods for cattle identification require radio frequency and visual ear tags, all of which are prone to loss or damage. In this work, we propose a deep learning-based framework to identify beef cattle using image sequences, unifying merits of both Convolutional Neural Network (CNN) and Bidirectional Long Short-Term Memory (BiLSTM) network methods. A CNN (Inception-V3) was used to extract features from a video dataset taken of the rear-view of cattle, after which extracted features were fed to a BiLSTM layer to capture spatial-temporal information enabling the identification of each individual animal. A total of 363 rear-view videos of 50 cattle were collected for our dataset. The proposed method achieved 91% identification accuracy using a 30-frame video length, improving that of Inception-V3 use or LSTM. Additionally, increasing video sequence length to 30-frames enhanced identification performance. Our approach can use spatial-temporal features to identify cattle, and enables automated identification for precision livestock farming. © 2020 IEEE.",,"Agriculture; Automation; Bismuth compounds; Convolutional neural networks; Deep learning; Long short-term memory; Radio frequency identification (RFID); Automated identification; Identification accuracy; Network methods; Precision livestock farming; Radio frequencies; Spatial temporals; Spatial-temporal features; Video sequences; Damage detection"
"Kling-Eveillard F., Allain C., Boivin X., Courboulay V., Créach P., Philibert A., Ramonet Y., Hostiou N.","Farmers’ representations of the effects of precision livestock farming on human-animal relationships",2020,"Livestock Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084366169&doi=10.1016%2fj.livsci.2020.104057&partnerID=40&md5=d9075be0a13d3c39f0c19f1086528887","Precision livestock farming affects the nature and frequency of farmers’ daily tasks, specifically in relation to animals. It consequently may modify how farmers consider their animals, the quality of the human-animal relationship and animal welfare. To better understand how new technologies impact human-animal relationships on the farm, a survey was carried out on 25 livestock farms in France. The farms raised dairy cows, gestating sows or broiler chickens using different equipment (sensors associated or not with robots). A qualitative thematic analysis to better identify farmers’ views on the different topics, and secondly a statistical analysis to identify if farmer profiles exist and to better understand the diversity of views were conducted. Most of the farmers expressed satisfaction about working with the new technology because their work becomes easier and allows more control over the management of the animals. Using PLF, the farmers describe a profession that has not fundamentally changed but which involves new tasks, new skills and daily schedules. Three farmers’ profiles were identified. Profile A farmers consider that one cannot talk about a human-animal relationship on their farm, and do not enjoy either touching or talking to their animals. Profile B farmers associate a good human-animal relationship with the animals’ welfare. Profile C is characterized by the central place occupied by animals and associate a good human-animal relationship with an absence of fear on the part of the animals. Farmers motivated by animals (profile C) find in precision livestock farming benefits related to animals, while the others (profiles A and B) find technical benefits detached from the animals. The farmers have room to manoeuvre in how they use the equipment; this can be seen for instance in the degree to which tasks are delegated to the equipment, which can be partial or total. Nevertheless, some farmers expressed concerns regarding the place of the new technologies on the farm, such as the risk of losing their own autonomy or their ability to observe animals and detect problems. Complementary studies could monitor these developments and contribute elements on the role of PLF in the sustainability of livestock farms. © 2020 Elsevier B.V.","Human-animal relationship; Livestock farmer profession; Precision livestock farming; Robot; Sensor; Work","accuracy; adult; agricultural worker; animal care; animal welfare; Article; biodiversity; broiler chicken; chicken; controlled study; dairy cattle; France; gestating sows; human; human animal relationship; job satisfaction; livestock; nonhuman; precision livestock farming; priority journal; qualitative analysis; skill; social behavior; sow (swine); statistical analysis; tactile communication; task performance; technology; thematic analysis; touch"
"Molina F.M., Marín C.C., Moreno L.M., Buendía E.I.A., Marín D.C.P.","Welfare Quality®for dairy cows: Towards a sensor-based assessment",2020,"Journal of Dairy Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089939778&doi=10.1017%2fS002202992000045X&partnerID=40&md5=aadf391fb9d610115a56bcce8f8e0474","This Research Reflection addresses the possibilities for Welfare Quality® to evolve from an assessment method based on data gathered on punctual visits to the farm to an assessment method based on sensor data. This approach could provide continuous and objective data, while being less costly and time consuming. Precision Livestock Farming (PLF) technologies enabling the monitorisation of Welfare Quality® measures are reviewed and discussed. For those measures that cannot be assessed by current technologies, some options to be developed are proposed. Picturing future dairy farms, the need for multipurpose and non-invasive PLF technologies is stated, in order to avoid an excessive artificialisation of the production system. Social concerns regarding digitalisation are also discussed. Copyright © The Author(s), 2020. Published by Cambridge University Press on behalf of Hannah Dairy Research Foundation.","Precision livestock farming; sensor integration; social concerns; welfare assessment",
"Qiao Y., Su D., Kong H., Sukkarieh S., Lomax S., Clark C.","Data Augmentation for Deep Learning based Cattle Segmentation in Precision Livestock Farming",2020,"IEEE International Conference on Automation Science and Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094123876&doi=10.1109%2fCASE48305.2020.9216758&partnerID=40&md5=57be9c5755d3cfe114a6be07a082cabb","Accurate segmentation of cattle is a prerequisite for feature extraction and estimation. Convolutional neural networks (CNN) based approaches that train models on the largescale labeled datasets have achieved high levels of segmentation performance. However, pixel-wise manual labeling of a cattle image is challenging and time consuming due to the irregularity of the cattle contour. In this regard, data augmentation for deep learning based cattle segmentation is required. Our proposed data augmentation approach uses random image cropping and patching to expand the number of training images and their corresponding labels, then, a state-of-the-art deep neural net is trained to segment cattle images. Here we apply these techniques to images of cattle in a feedlot environment. Our data augmentation-based approach segmented cattle from a complex background with 99.5% mean Accuracy (mAcc) and 97.3% mean Intersection of Unions (mIoU), improving current techniques including a combination of random flipping, rotation and color jitter. © 2020 IEEE.",,"Agriculture; Convolutional neural networks; Deep neural networks; Image segmentation; Complex background; Data augmentation; Labeled datasets; Manual labeling; Precision livestock farming; Segmentation performance; State of the art; Training image; Deep learning"
"Neethirajan S.","The role of sensors, big data and machine learning in modern animal farming",2020,"Sensing and Bio-Sensing Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087483989&doi=10.1016%2fj.sbsr.2020.100367&partnerID=40&md5=3178ef7a156b95214054c85b5de8b906","Ever since man began domesticating animals several thousand years ago, we have always relied on our intuition, collective knowledge, and sensory signals to make effective animal production decisions. So far, this has helped us make significant gains in animal husbandry and farming. Together the growing demand for food and the advancement in sensing technology have the potential to make animal farming more centralized, large scale and efficient. It has the potential to change animal farming as we know it. At a broader level, this paper explores the challenges and opportunities that sensor technologies present in terms of helping animal farmers produce more meat and animal products. More specifically, this paper explores the role of sensors, big data, artificial intelligence and machine learning in helping animal farmers to lower production costs, increase efficiencies, enhance animal welfare and grow more animals per hectare. It also explores the challenges and limitations of technology. The paper reviews various animal farming technology applications to understand its value in helping farmers improve animal health, increase profits and lower environmental footprint. © 2020 The Author","Animal health; Precision livestock farming; Sensor systems; Smart farming; Well-being",
"Caja G., Castro-Costa A., Salama A.A.K., Oliver J., Baratta M., Ferrer C., Knight C.H.","Sensing solutions for improving the performance, health and wellbeing of small ruminants",2020,"Journal of Dairy Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089949180&doi=10.1017%2fS0022029920000667&partnerID=40&md5=77719d1e6126ff94e1d87912ba3a95ba","Diversity of production systems and specific socio-economic barriers are key reasons explaining why the implementation of new technologies in small ruminants, despite being needed and beneficial for farmers, is harder than in other livestock species. There are, however, helpful peculiarities where small ruminants are concerned: the compulsory use of electronic identification created a unique scenario in Europe in which all small ruminant breeding stock became searchable by appropriate sensing solutions, and the largest small ruminant population in the world is located in Asia, close to the areas producing new technologies. Notwithstanding, only a few research initiatives and literature reviews have addressed the development of new technologies in small ruminants. This Research Reflection focuses on small ruminants (with emphasis on dairy goats and sheep) and reviews in a non-exhaustive way the basic concepts, the currently available sensor solutions and the structure and elements needed for the implementation of sensor-based husbandry decision support. Finally, some examples of results obtained using several sensor solutions adapted from large animals or newly developed for small ruminants are discussed. Significant room for improvement is recognized and a large number of multiple-sensor solutions are expected to be developed in the relatively near future. Copyright © The Author(s), 2020. Published by Cambridge University Press on behalf of Hannah Dairy Research Foundation.","Performance recording; precision livestock farming; sensor; wearable device; welfare",
"Fernandes A.F.A., DÃ³rea J.R.R., Valente B.D., Fitzgerald R., Herring W., Rosa G.J.M.","Comparison of data analytics strategies in computer vision systems to predict pig body composition traits from 3D images",2020,"Journal of Animal Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090074509&doi=10.1093%2fjas%2fskaa250&partnerID=40&md5=fcd832fd9d3cd0540a977d312d91b527","Computer vision systems (CVS) have been shown to be a powerful tool for the measurement of live pig body weight (BW) with no animal stress. With advances in precision farming, it is now possible to evaluate the growth performance of individual pigs more accurately. However, important traits such as muscle and fat deposition can still be evaluated only via ultrasound, computed tomography, or dual-energy x-ray absorptiometry. Therefore, the objectives of this study were: 1) to develop a CVS for prediction of live BW, muscle depth (MD), and back fat (BF) from top view 3D images of finishing pigs and 2) to compare the predictive ability of different approaches, such as traditional multiple linear regression, partial least squares, and machine learning techniques, including elastic networks, artificial neural networks, and deep learning (DL). A dataset containing over 12,000 images from 557 finishing pigs (average BW of 120 Â± 12 kg) was split into training and testing sets using a 5-fold cross-validation (CV) technique so that 80% and 20% of the dataset were used for training and testing in each fold. Several image features, such as volume, area, length, widths, heights, polar image descriptors, and polar Fourier transforms, were extracted from the images and used as predictor variables in the different approaches evaluated. In addition, DL image encoders that take raw 3D images as input were also tested. This latter method achieved the best overall performance, with the lowest mean absolute scaled error (MASE) and root mean square error for all traits, and the highest predictive squared correlation (R2). The median predicted MASE achieved by this method was 2.69, 5.02, and 13.56, and R2 of 0.86, 0.50, and 0.45, for BW, MD, and BF, respectively. In conclusion, it was demonstrated that it is possible to successfully predict BW, MD, and BF via CVS on a fully automated setting using 3D images collected in farm conditions. Moreover, DL algorithms simplified and optimized the data analytics workflow, with raw 3D images used as direct inputs, without requiring prior image processing. © The Author(s) 2020.","Body composition; Image analysis; Machine learning; Precision livestock farming; Ultrasound","algorithm; anatomy and histology; animal; body composition; body weight; comparative study; echography; human; image processing; machine learning; muscle; phenotype; physiology; pig; procedures; statistical model; veterinary medicine; x-ray computed tomography; Algorithms; Animals; Body Composition; Body Weight; Data Science; Humans; Image Processing, Computer-Assisted; Linear Models; Machine Learning; Muscles; Neural Networks, Computer; Phenotype; Swine; Tomography, X-Ray Computed; Ultrasonography"
"Leliveld L.M.C., Provolo G.","A review of welfare indicators of indoor-housed dairy cow as a basis for integrated automatic welfare assessment systems",2020,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089663419&doi=10.3390%2fani10081430&partnerID=40&md5=583995c1f027e6b85f7929ae41f99ef3","For on-farm welfare assessment many automatic methods have been developed to detect indicators of reduced welfare. However, there is still a need to integrate data from single sources to obtain a complete picture of the welfare of an animal. This review offers a basis for developing integrated automatic systems to assess dairy cow welfare by providing an overview of the main issues that challenge cow welfare (e.g., lameness) and of well-established indicators that could detect these issues on the farm. Based on a literature review of 4 reviews on cow welfare in general and 48 reviews on single welfare issues, we identified 18 different major welfare issues and 76 matching indicators that could be detected automatically on the farm. Several indicators, e.g., feed intake, showed a consistent association with welfare across many different issues. Although some of these indicators are discussed critically, this means there are many indicators that potentially could detect reduced welfare in general. Other types of indicators could detect one specific welfare issue, e.g., increased respiratory rate for heat stress. These different types of indicators combined provide a basis to develop integrated automatic systems that ultimately would help farmers to detect welfare problems at an early stage. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Animal welfare; Bos taurus; Dairy cattle; Data integration; Health monitoring; Precision livestock farming","agricultural worker; animal experiment; animal welfare; breathing rate; dairy cattle; data integration; food intake; heat stress; nonhuman; review; taurine cattle"
"Adriaens I., Friggens N.C., Ouweltjes W., Scott H., Aernouts B., Statham J.","Productive life span and resilience rank can be predicted from on-farm first-parity sensor time series but not using a common equation across farms",2020,"Journal of Dairy Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085572217&doi=10.3168%2fjds.2019-17826&partnerID=40&md5=e10371fe9e3bd67da916b3469f28b7f1","A dairy cow's lifetime resilience and her ability to recalve gain importance on dairy farms, as they affect all aspects of the sustainability of the dairy industry. Many modern farms today have milk meters and activity sensors that accurately measure yield and activity at a high frequency for monitoring purposes. We hypothesized that these same sensors can be used for precision phenotyping of complex traits such as lifetime resilience or productive life span. The objective of this study was to investigate whether lifetime resilience and productive life span of dairy cows can be predicted using sensor-derived proxies of first-parity sensor data. We used a data set from 27 Belgian and British dairy farms with an automated milking system containing at least 5 yr of successive measurements. All of these farms had milk meter data available, and 13 of these farms were also equipped with activity sensors. This subset was used to investigate the added value of activity meters to improve the model's prediction accuracy. To rank cows for lifetime resilience, a score was attributed to each cow based on her number of calvings, her 305-d milk yield, her age at first calving, her calving intervals, and the DIM at the moment of culling, taking her entire lifetime into account. Next, this lifetime resilience score was used to rank the cows within their herd, resulting in a lifetime resilience ranking. Based on this ranking, cows were classified in a low (last third), moderate (middle third), or high (first third) resilience category within farm. In total, 45 biologically sound sensor features were defined from the time series data, including measures of variability, lactation curve shape, milk yield perturbations, activity spikes indicating estrous events, and activity dynamics representing health events (e.g., drops in daily activity). These features, calculated on first-lactation data, were used to predict the lifetime resilience rank and, thus, to predict the classification within the herd (low, moderate, or high). Using a specific linear regression model progressively including features stepwise selected at farm level (cutoff P-value of 0.2), classification performances were between 35.9 and 70.0% (46.7 ± 8.0, mean ± SD) for milk yield features only, and between 46.7 and 84.0% (55.5 ± 12.1, mean ± SD) for lactation and activity features together. This is, respectively, 13.7 and 22.2% higher than what random classification would give. Moreover, using these individual farm models, only 3.5 and 2.3% of cows were classified high when they were actually low, or vice versa, whereas respectively 91.8 and 94.1% of wrongly classified animals were predicted in an adjacent category. The sensor features retained in the prediction equation of the individual farms differed across farms, which demonstrates the variability in culling and management strategies across farms and within farms over time. This lack of a common model structure across farms suggests the need to consider local (and evidence-based) culling management rules when developing decision support tools for dairy farms. With this study we showed the potential of precision phenotyping of complex traits based on biologically meaningful features derived from readily available sensor data. We conclude that first-lactation milk and activity sensor data have the potential to predict cows' lifetime resilience rankings within farms but that consistency between farms is currently lacking. © 2020 American Dairy Science Association","longevity; precision livestock farming; precision phenotyping; prediction model; resilience","agricultural land; animal; bovine; female; lactation; longevity; metabolism; milk; parity; physiology; pregnancy; reproduction; Animals; Cattle; Farms; Female; Lactation; Longevity; Milk; Parity; Pregnancy; Reproduction"
