Authors,Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
"Maroto-Molina F., Navarro-García J., Príncipe-Aguirre K., Gómez-Maqueda I., Guerrero-Ginel J.E., Garrido-Varo A., Pérez-Marín D.C.","A low-cost IOT-based system to monitor the location of a whole herd",2019,"Sensors (Switzerland)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066441416&doi=10.3390%2fs19102298&partnerID=40&md5=fe10f8ceb785549ec1943f5b196d7dd6","Animal location technologies have evolved considerably in the last 60 years. Nowadays, animal tracking solutions based on global positioning systems (GPS) are commercially available. However, existing devices have several constraints, mostly related to wireless data transmission and financial cost, which make impractical the monitorization of all the animals in a herd. The main objective of this work is to develop a low-cost solution to enable the monitorization of a whole herd. An IoT-based system, which requires some animals of the herd being fitted with GPS collars connected to a Sigfox network and the rest with low-cost Bluetooth tags, has been developed. Its performance has been tested in two commercial farms, raising sheep and beef cattle, through the monitorization of 50 females in each case. Several collar/tag ratios, which define the cost per animal of the solution, have been simulated. Results demonstrate that a low collar/tag ratio enable the monitorization of a whole sheep herd. A larger ratio is needed for beef cows because of their grazing behavior. Nevertheless, the optimal ratio depends on the purpose of location data. Large variability has been observed for the number of hourly and daily messages from collars and tags. The system effectiveness for the monitorization of all the animals in a herd has been certainly proved. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Bluetooth low energy; Global positioning system; Low-power wide-area network; Precision livestock farming; Wireless sensor network","Agriculture; Animals; Bluetooth; Global positioning system; Internet of things; Location; Low power electronics; Wide area networks; Wireless sensor networks; Bluetooth low energies (BTLE); Commercial farms; Location technology; Low Power; Low-cost solution; Precision livestock farming; System effectiveness; Wireless data transmission; Costs; agricultural land; animal; animal behavior; bovine; dairying; genetic procedures; geographic information system; physiologic monitoring; physiology; procedures; sheep; wireless communication; Animals; Behavior, Animal; Biosensing Techniques; Cattle; Dairying; Farms; Geographic Information Systems; Monitoring, Physiologic; Sheep; Wireless Technology"
"Benjamin M., Yik S.","Precision livestock farming in swinewelfare: A review for swine practitioners",2019,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067593421&doi=10.3390%2fani9040133&partnerID=40&md5=dbd563389d6662c857fa27f389e8c435","The burgeoning research and applications of technological advances are launching the development of precision livestock farming. Through sensors (cameras, microphones and accelerometers), images, sounds and movements are combined with algorithms to non-invasively monitor animals to detect their welfare and predict productivity. In turn, this remote monitoring of livestock can provide quantitative and early alerts to situations of poor welfare requiring the stockperson’s attention. While swine practitioners’ skills include translation of pig data entry into pig health and well-being indices, many do not yet have enough familiarity to advise their clients on the adoption of precision livestock farming practices. This review, intended for swine veterinarians and specialists, (1) includes an introduction to algorithms and machine learning, (2) summarizes current literature on relevant sensors and sensor network systems, and drawing from industry pig welfare audit criteria, (3) explains how these applications can be used to improve swine welfare and meet current pork production stakeholder expectations. Swine practitioners, by virtue of their animal and client advocacy roles, interpretation of benchmarking data, and stewardship in regulatory and traceability programs, can play a broader role as advisors in the transfer of precision livestock farming technology, and its implications to their clients. © 2019, MDPI AG. All rights reserved.","Critical criteria; CSIA; Practitioner; Precision livestock farming; Remote monitoring; Swine; Welfare","accuracy; algorithm; animal behavior; animal health; animal husbandry; animal lameness; animal welfare; Article; body constitution; facial recognition; feeding behavior; image analysis; livestock; liveweight gain; mobile application; nonhuman; pig; prolapse syndrome; radiofrequency identification; remote sensing; sound detection; temperature; thermography; veterinary medicine; wellbeing"
"Hamilton A.W., Davison C., Tachtatzis C., Andonovic I., Michie C., Ferguson H.J., Somerville L., Jonsson N.N.","Identification of the rumination in cattle using support vector machines with motion-sensitive bolus sensors",2019,"Sensors (Switzerland)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062862254&doi=10.3390%2fs19051165&partnerID=40&md5=fbe3bbb79f6697e295c281e81ecf399e","The reticuloruminal function is central to the digestive efficiency in ruminants. For cattle, collar- and ear tag-based accelerometer monitors have been developed to assess the time spent ruminating on an individual animal. Cattle that are ill feed less and so ruminate less, thus, the estimation of the time spent ruminating provides insights into the health of individual animals. pH boluses directly provide information on the reticuloruminal function within the rumen and extended (three hours or more) periods during which the ruminal pH value remains below 5.6 is an indicator that dysfunction and poor welfare are likely. Accelerometers, incorporated into the pH boluses, have been used to indicate changes in behaviour patterns (high/low activity), utilised to detect the onset of oestrus. The paper demonstrates for the first time that by processing the reticuloruminal motion, it is possible to recover rumination periods. Reticuloruminal motion energy and the time between reticuloruminal contractions are used as inputs to a Support Vector Machine (SVM) to identify rumination periods with an overall accuracy of 86.1%, corroborated by neck mounted rumination collars. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Accelerometers; Behaviour; Bolus sensors; Cattle; Rumination","Accelerometers; Mammals; Behaviour; Behaviour patterns; Cattle; Motion energy; Overall accuracies; Rumination; Tag-based; Time spent; Support vector machines"
"Fogarty E.S., Swain D.L., Cronin G.M., Trotter M.","A systematic review of the potential uses of on-animal sensors to monitor the welfare of sheep evaluated using the five domains model as a framework",2019,"Animal Welfare","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077054032&doi=10.7120%2f09627286.28.4.407&partnerID=40&md5=699805e46e8a8f17657a3afa64d45896","This systematic review explores the use of on-animal sensors in sheep and their potential application in objective welfare monitoring. The key questions posed were: To what extent can current scientific knowledge inform a sensor-based approach to welfare evaluations? And, how might this knowledge shape development of commercial monitoring systems? These questions were explored through retrospective classification of published sensor applications using The Five Domains (FD) Model as a framework for animal welfare assessment. A total of 71 studies were reviewed. The results indicate studies specifically evaluating the use of sensors for welfare assessment are limited, though many experiments could still be related to some aspect of welfare. The assessment of sensor utilisation revealed the greatest proportion of applications within the 'Behaviour' Domain (90.1%; n = 64), and the lowest within the 'Health' (25.4%; n = 18) and 'Mental state' Domains (25.4%; n = 18). The review also highlights how different sensor types (location, motion or physiological) differ in their applicability for welfare assessment. This paper is the first to classify published sensor applications using the FD Model as a framework and highlights the potential for sensor technology in sheep welfare monitoring. The results suggest that any attempt to create a commercial sensor-based system for objective welfare assessment will require the integration of more than one sensor type, particularly if multiple Domains are to be addressed. © 2019 Universities Federation for Animal Welfare The Old School, Brewhouse Hill, Wheathampstead, Hertfordshire AL4 8AN, UK","Animal welfare; Five Domains Model; Remote monitoring; Sensor; Sheep; Systematic review","animal behavior; animal health; animal welfare; conceptual framework; environment; mental health; nonhuman; nutrition; remote sensing; Review; sheep; systematic review"
"Yousef A., Peña Fernández A., Wassermann L., Biernot S., Bleich A., Hartung J., Berckmans D., Norton T.","Heart rate monitoring in pigs using photo pethysmography (PPG) technology",2019,"Precision Livestock Farming 2019 - Papers Presented at the 9th European Conference on Precision Livestock Farming, ECPLF 2019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073749420&partnerID=40&md5=39f1de602abcb39044d97e8d221578ed","Animal welfare remains a very important issue in the livestock sector but monitoring the overall animal welfare in an objective and continuous way with one sensor, remains a serious challenge. Many methods have been published to monitor abnormal behaviours or components related to animal welfare. Monitoring animal welfare based upon objective physiological measurements, instead of audio-visual scoring of behaviour, would be a step forward. One of the obvious physiological signals related to welfare and stress is heart rate. The objective of this research was to measure heart rate (beat per minutes) on pigs with technology that has come available at large scale for humans and is developed for animals as well. This affordable heart rate monitoring for humans is using the Photo Plethysmography (PPG) technology. We have used PPG sensors on pigs to test whether it allows getting a reliable heart rate signal. We show results of the sensor against a reference measure for heart rate and this for an anesthetized versus a non-anesthetised animal. We have tested three different anatomical body positions (ear, leg and tail) and give results for each body position of the sensor. In summary, we can conclude that the agreement between the cheap PPG-based heart rate technique and a reference sensor goes from 91-97 percentage. © Precision Livestock Farming 2019 - Papers Presented at the 9th European Conference on Precision Livestock Farming, ECPLF 2019. All rights reserved.",,"Agriculture; Mammals; Patient monitoring; Abnormal behaviours; Animal welfare; Body positions; Heart rate signal; Heart-rate monitoring; Physiological measurement; Physiological signals; Reference sensors; Heart"
"Lind A., Lindahl C.","Calving alert system - a helping technique or a welfare problem?",2019,"Precision Livestock Farming 2019 - Papers Presented at the 9th European Conference on Precision Livestock Farming, ECPLF 2019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073746769&partnerID=40&md5=483b56d07a1c168829de04d71d924813","It can be a challenge for beef and dairy farmers to predict when a cow is close to calving, to move her to a calving pen in time and to properly monitor and assist the calving. The objective was to evaluate how a calving alert system, attached to the tail, affects the cow. The system monitors the tail's movements, and the farmer is notified via a text message to the mobile phone approximately one hour before calving. A case-control and an interview study were carried out. In the case-control study, cow behaviour was observed during and after the procedure of attaching the sensor on the tail. Controls were equally prepared, but the sensor was attached and then immediately removed again. The ethogram protocol contained behaviours like, for example, back arching, tail lifting, fidgeting and kicking. The case-control study had to be discontinued due to the sensors causing damage to the cow's tail and therefore, there were too few cows included in the study to be able to determine if there were statistical differences between the test and control cows. In the interview study which included 15 interviewed farmers, 80% stated that the cows' behavioural reaction was negative when the sensor was attached. Almost all farmers had observed damage to the tails after using the sensor and 20% had observed such severe damage that amputation was necessary. © Precision Livestock Farming 2019 - Papers Presented at the 9th European Conference on Precision Livestock Farming, ECPLF 2019. All rights reserved.","Animal welfare; Behaviour; Cow; Monitoring","Monitoring; Alert systems; Animal welfare; Behaviour; Case-control; Case-control study; Interview study; Statistical differences; System monitors; Agriculture"
"Alexy M., Horvath T., Reich C., Felfoldi J., Tarcsi A.","Adaption of data-intensive monitoring and tracking systems in outdoor pig production for better decision making - literature review and project idea",2019,"Precision Livestock Farming 2019 - Papers Presented at the 9th European Conference on Precision Livestock Farming, ECPLF 2019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073712567&partnerID=40&md5=9275fd92bc02820ef9e0db352d79b2bd","In this paper, we are trying to give a detailed overview of the results of the research on the behaviour and production parameters of pigs kept outdoors, as well as the Information Technology (IT) monitoring methods used so far in commercial, intensive, largescale pig farms. A more detailed overview of the literature on the research of traditional meat products is also part of our work. This literature review is the basis to examine the adaptability of monitoring systems to free-range conditions, providing a basis for developing a tracking system for Mangalica and Iberian pigs. In our planned project we intend to adapt IT-methods and procedures to free-range pigs for offering an easy to handle, cost-efficient, useful IT-devices for monitor Mangalica and Iberian pigs, a possibility for gathering behavioural information about their pig herds and indirect data on the health status and production parameters of pigs. Changing the daily rhythm, detecting the deviation immediately makes it possible to detect and treat the sick, possibly infectious animals. By evaluating the data collected by the sensors, the farmer can get a comprehensive picture of the pigs kept outdoors without disturbing the animals. The data can be inserted into the production process of traditional products, so the premium quality associated with free-range pigs can be verified. With this adapted technology, it is possible to achieve precision pig keeping under free-range conditions. Traceability and transparency of free range pig production system would be realised and 'labelled product' would be controlled from farm to fork relations. © Precision Livestock Farming 2019 - Papers Presented at the 9th European Conference on Precision Livestock Farming, ECPLF 2019. All rights reserved.","Blockchain; Iberian pigs; Mangalica; Outdoor; RFID; Tracebility; Traditional meat products","Agriculture; Behavioral research; Blockchain; Decision making; Mammals; Radio frequency identification (RFID); Tracking (position); Iberian pigs; Mangalica; Meat products; Outdoor; Tracebility; Monitoring"
"Busch P., Stupmann F., Ewald H.","Determination of cattle standing-time with decscion trees and neural nets by using only acceleration data from collar",2018,"Proceedings - 2018 2nd European Conference on Electrical Engineering and Computer Science, EECS 2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076374328&doi=10.1109%2fEECS.2018.00041&partnerID=40&md5=ff9db43a92a7343b4875326eb69522f7","The method, data analysis, selection and use of different classifiers with the corresponding detection rates for the evaluation of data of an acceleration sensor on the collar on dairy cows for detecting standing-up and laying-down are presented in this paper. Data was collected in video surveilled measurement series. The studies are targeting the development of an activity monitoring system integrated in a collar without an additional ankle monitor. This paper will investigate the development of classifier by using different machine-learning techniques, the 'coarse tree' combined with saviztzky-golay differentiation and a neural net with backpropagation algorithm. At the end the results of the methods used are presented and compared. © 2018 IEEE.","3D-accelerometry; Animal welfare; Behavior monitoring; Cattle; Collar; Dairy cow; Decision tree; Neural net","Backpropagation algorithms; Decision trees; Machine learning; Neural networks; Accelerometry; Animal welfare; Behavior monitoring; Cattle; Collar; Dairy cow; Trees (mathematics)"
"Leonard S.M., Xin H., Brown-Brandl T., Ramirez B.C.","An image acquisition system for studying behaviors of sows and piglets in farrowing barns",2018,"10th International Livestock Environment Symposium, ILES 2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084095893&doi=10.13031%2files.ILES18-018&partnerID=40&md5=f891e31e00a80079641794e403bdd048","Behavior studies in commercial swine farrowing room environments often need to monitor each set of sow and piglets individually and simultaneously. Autonomous computer imaging systems can overcome this challenge. The system presented here utilizes a time of flight depth sensor and a digital camera to capture depth and digital images of each sow and litter, housed in individual farrowing stalls. Depth sensors were centered above the stalls on a triangular truss spanning the length of the farrowing room and mounted in waterproof boxes with attached lids, enabling them to easily be waterproofed when cleaning the farrowing room. Each depth sensor was controlled by a mini-PC housed in a waterproof box located on the wall behind the sow for protection of the electronics. Each box also contained a small display monitor for operator ease of access. Images were acquired continuously at 0.2 fps. Data files were transmitted via Ethernet cable to a switch, then to a disk station for storage. This system was implemented in three farrowing rooms, with each room housing 20 sows. Recorded image data were subsequently analyzed to quantify behaviors of the sows and piglets (future work) as affected by dimensions and layout of the farrowing stalls. © 2018 American Society of Agricultural and Biological Engineers. All rights reserved.","Animal welfare; Computer vision; Kinect®; Precision livestock farming; Swine","Agriculture; Computer vision; Digital storage; Display devices; Waterproofing; Animal welfare; Autonomous computers; Behavior studies; Ethernet cable; Image acquisition systems; Precision livestock farming; Room environment; Swine; Image acquisition"
"Mao T., Teng G., Li Z., Bai S.","Design and implementation of laying hens perch distribution monitoring system based on LabVIEW platform",2016,"Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962766894&doi=10.11975%2fj.issn.1002-6819.2016.06.023&partnerID=40&md5=ef922fdea71d0853d77a95cdf5d23254","In order to improve the welfare and health level of laying hens, alternative housing systems for egg production are emerging and increasingly adopted by egg producers. Perching systems are among those worthy of consideration for adoption, since they can increase the laying hens' vertical and horizontal activity space, and also allow them to express their natural roosting behavior, which is an important indicator of good welfare. Yet along with the shift to the perching systems comes the need to investigate whether the new design of such system, such as the location, number, or size of the perches, can accommodate the laying hens' behavioral needs when at rest. These needs are often investigated by observing the laying hens' distribution in the perches. However, such information is seriously lacking or hard to acquire automatically, and the manual collection of the data is not only inefficient, but also disturbs the laying hens even though it's achievable occasionally. To enable continuous monitoring of perch use, time spent at perches and frequency of visits to perches by laying hens, a system for the automatic monitoring of laying hens' perch distribution based on LabVIEW platform was developed, and the main features consist of an on-site data acquisition module, a system calibration module, a data analysis module, and a remote user interface module. The automated monitoring system employs load-cell weighing, video imaging and a data acquisition system. The experiment was carried out in a perch system between August 26, 2015 and September 26, 2015 at the Shang Zhuang Experimental Station of China Agricultural University. The system was equipped by feeders, manure belt, nest boxes, perches, egg belt and etc. The experiment unit housed a breeding group of 80 hens and 8 cockerels, and 15 perches were equipped inside and numbered from 1 to 15. Every weighing node was formed by 2 weight sensors fixed on the cage stents and a two-meter long perch. The weight calibration equation was obtained at the beginning of the experiment by least square fitting the collection value and the actual weight value and was applied to the data acquisition program. A synchronous image was captured by a network camera when the distribution weight data were collected. The laying hens' distribution values on the 6th, 7th and 8th perches for every image were identified manually and then compared with the data calculated by the system to verify the system accuracy. The results showed that the accuracy of the laying hens' average distribution value was higher than 90%, and when the distribution number was less than 6, the accuracy was greater than 99%. There were about 40 hens on the perches at night during the period of the experiment, which indicated the 50% perch utilization. At the age of 70 weeks, the absolute error of the laying hens' average weight between measured manually and calculated by the system was within 0.1 kg. Thus, the simplified system can be applied to monitor the average body weights of laying hens during rearing period. The monitoring system can supply the real-time information of laying hen perch distribution accurately in the perching systems. This paper describes the detailed design and development of the automated monitoring system of laying hens perch distribution. Such a system can provide data support and reference for perching system design of laying hens. © 2016, Chinese Society of Agricultural Engineering. All right reserved.","Animals; LabVIEW; Laying hens; Monitoring; Monitoring system; Perch distribution; Welfare","Animals; Calibration; Data acquisition; Design; Fertilizers; Real time systems; User interfaces; Weighing; LabViEW; Laying hens; Monitoring system; Perch distribution; Welfare; Monitoring"
"Yoshitoshi R., Watanabe N., Kawamura K., Sakanoue S., Mizoguchi R., Lee H.-J., Kurokawa Y.","Distinguishing cattle foraging activities using an accelerometry-based activity monitor",2013,"Rangeland Ecology and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878339773&doi=10.2111%2fREM-D-11-00027.1&partnerID=40&md5=9342f49e77d8a111b22414f05089707f","Various sensors and analytic tools have been developed to assist with the collection and analysis of data regarding the activities of animals at pasture. We tested an accelerometry-based activity monitor, the Kenz Lifecorder EX (LCEX; Suzuken Co Ltd, Nagoya, Japan), to differentiate between foraging and other activities of beef cows in a steeply sloping pasture. Logistic regression (LR) and linear discriminant analysis (LDA), two of the most widely used techniques for distinguishing animal activities based on sensing device information, were employed in the analysis. An LCEX device was worn on a collar by each of four cattle over the course of 4 d, during which time the activity (foraging, resting, ruminating, walking, and grooming) of each cow was recorded by trained observers at 1-min intervals for a total of 15 h. LR and LDA were applied to the LCEX and observer data to distinguish between foraging and other activities. Overall, a more accurate measure was obtained by LDA (90.6% to 94.6% correct discrimination among cows) than by LR (80.8% to 91.8% correct discrimination). The threshold LCEX value for distinguishing between foraging and other activities varied among cows, and the correct discrimination rate for the pooled data set was 92.4% for LDA and 85.6% for LR. Based on individual cow LDA, the time spent foraging averaged between 443 and 475 min·d-1. Our results indicated that LCEX can be used to identify the foraging activity of cattle. © 2013 The Society for Range Management.","activity monitor; cow; grazing behavior; grazing management; linear discriminant analysis; logistic regression","accelerometer; activity pattern; cattle; foraging behavior; grazing; grazing management; rangeland; threshold; Aichi; Chubu; Honshu; Japan; Nagoya; Animalia; Bos"
